iso_code,continent,date,total_cases,new_cases,total_tests,new_tests,total_deaths,new_deaths,total_recoveries
MAR,Africa,2023-04-14,1272733,0,NA,NA,16296,0,1256437
MAR,Africa,2023-04-15,1272733,0,NA,NA,16296,0,1256437
MAR,Africa,2023-04-16,1272889,156,NA,NA,16296,0,1256593
MAR,Africa,2023-04-17,1272889,0,NA,NA,16296,0,1256593
MAR,Africa,2023-04-18,1272889,0,NA,NA,16296,0,1256593
MAR,Africa,2023-04-19,1272889,0,NA,NA,16296,0,1256593
MAR,Africa,2023-04-20,1272889,0,NA,NA,16296,0,1256593
MAR,Africa,2023-04-21,1272889,0,NA,NA,16296,0,1256593
MAR,Africa,2023-04-22,1272889,0,NA,NA,16296,0,1256593
MAR,Africa,2023-04-23,1273130,241,NA,NA,16297,1,1256833
MAR,Africa,2023-04-24,1273130,0,NA,NA,16297,0,1256833
MAR,Africa,2023-04-25,1273130,0,NA,NA,16297,0,1256833
MAR,Africa,2023-04-26,1273130,0,NA,NA,16297,0,1256833
MAR,Africa,2023-04-27,1273130,0,NA,NA,16297,0,1256833
MAR,Africa,2023-04-28,1273130,0,NA,NA,16297,0,1256833
MAR,Africa,2023-04-29,1273130,0,NA,NA,16297,0,1256833
MAR,Africa,2023-04-30,1273463,333,NA,NA,16297,0,1257166
MAR,Africa,2023-05-01,1273463,0,NA,NA,16297,0,1257166
MAR,Africa,2023-05-02,1273463,0,NA,NA,16297,0,1257166
MAR,Africa,2023-05-03,1273463,0,NA,NA,16297,0,1257166
MAR,Africa,2023-05-04,1273463,0,NA,NA,16297,0,1257166
MAR,Africa,2023-05-05,1273463,0,NA,NA,16297,0,1257166
MAR,Africa,2023-05-06,1273463,0,NA,NA,16297,0,1257166
MAR,Africa,2023-05-07,1273832,369,NA,NA,16297,0,1257535
MAR,Africa,2023-05-08,1273832,0,NA,NA,16297,0,1257535
MAR,Africa,2023-05-09,1273832,0,NA,NA,16297,0,1257535
MAR,Africa,2023-05-10,1273832,0,NA,NA,16297,0,1257535
MAR,Africa,2023-05-11,1273832,0,NA,NA,16297,0,1257535
MAR,Africa,2023-05-12,1273832,0,NA,NA,16297,0,1257535
MAR,Africa,2023-05-13,1273832,0,NA,NA,16297,0,1257535
MAR,Africa,2023-05-14,1274180,348,NA,NA,16297,0,1257883
MAR,Africa,2023-05-15,1274180,0,NA,NA,16297,0,1257883
MAR,Africa,2023-05-16,1274180,0,NA,NA,16297,0,1257883
MAR,Africa,2023-05-17,1274180,0,NA,NA,16297,0,1257883
MAR,Africa,2023-05-18,1274180,0,NA,NA,16297,0,1257883
MAR,Africa,2023-05-19,1274180,0,NA,NA,16297,0,1257883
MAR,Africa,2023-05-20,1274180,0,NA,NA,16297,0,1257883
MAR,Africa,2023-05-21,1274553,373,NA,NA,16297,0,1258256
MAR,Africa,2023-05-22,1274553,0,NA,NA,16297,0,1258256
MAR,Africa,2023-05-23,1274553,0,NA,NA,16297,0,1258256
MAR,Africa,2023-05-24,1274553,0,NA,NA,16297,0,1258256
MAR,Africa,2023-05-25,1274553,0,NA,NA,16297,0,1258256
MAR,Africa,2023-05-26,1274553,0,NA,NA,16297,0,1258256
MAR,Africa,2023-05-27,1274553,0,NA,NA,16297,0,1258256
MAR,Africa,2023-05-28,1274733,180,NA,NA,16297,0,1258436
MAR,Africa,2023-05-29,1274733,0,NA,NA,16297,0,1258436
MAR,Africa,2023-05-30,1274733,0,NA,NA,16297,0,1258436
MAR,Africa,2023-05-31,1274733,0,NA,NA,16297,0,1258436
MAR,Africa,2023-06-01,1274733,0,NA,NA,16297,0,1258436
MAR,Africa,2023-06-02,1274733,0,NA,NA,16297,0,1258436
MAR,Africa,2023-06-03,1274733,0,NA,NA,16297,0,1258436
MAR,Africa,2023-06-04,1274901,168,NA,NA,16297,0,1258604
MAR,Africa,2023-06-05,1274901,0,NA,NA,16297,0,1258604
MAR,Africa,2023-06-06,1274901,0,NA,NA,16297,0,1258604
MAR,Africa,2023-06-07,1274901,0,NA,NA,16297,0,1258604
MAR,Africa,2023-06-08,1274901,0,NA,NA,16297,0,1258604
MAR,Africa,2023-06-09,1274901,0,NA,NA,16297,0,1258604
MAR,Africa,2023-06-10,1274901,0,NA,NA,16297,0,1258604
MAR,Africa,2023-06-11,1275003,102,NA,NA,16297,0,1258706
MAR,Africa,2023-06-12,1275003,0,NA,NA,16297,0,1258706
MAR,Africa,2023-06-13,1275003,0,NA,NA,16297,0,1258706
MAR,Africa,2023-06-14,1275003,0,NA,NA,16297,0,1258706
MAR,Africa,2023-06-15,1275003,0,NA,NA,16297,0,1258706
MAR,Africa,2023-06-16,1275003,0,NA,NA,16297,0,1258706
MAR,Africa,2023-06-17,1275003,0,NA,NA,16297,0,1258706
MAR,Africa,2023-06-18,1275089,86,NA,NA,16297,0,1258792
MAR,Africa,2023-06-19,1275089,0,NA,NA,16297,0,1258792
MAR,Africa,2023-06-20,1275089,0,NA,NA,16297,0,1258792
MAR,Africa,2023-06-21,1275089,0,NA,NA,16297,0,1258792
MAR,Africa,2023-06-22,1275089,0,NA,NA,16297,0,1258792
MAR,Africa,2023-06-23,1275089,0,NA,NA,16297,0,1258792
MAR,Africa,2023-06-24,1275089,0,NA,NA,16297,0,1258792
MAR,Africa,2023-06-25,1275136,47,NA,NA,16297,0,1258839
MAR,Africa,2023-06-26,1275136,0,NA,NA,16297,0,1258839
MAR,Africa,2023-06-27,1275136,0,NA,NA,16297,0,1258839
MAR,Africa,2023-06-28,1275136,0,NA,NA,16297,0,1258839
MAR,Africa,2023-06-29,1275136,0,NA,NA,16297,0,1258839
MAR,Africa,2023-06-30,1275136,0,NA,NA,16297,0,1258839
MAR,Africa,2023-07-01,1275136,0,NA,NA,16297,0,1258839
MAR,Africa,2023-07-02,1275168,32,NA,NA,16297,0,1258871
MAR,Africa,2023-07-03,1275168,0,NA,NA,16297,0,1258871
MAR,Africa,2023-07-04,1275168,0,NA,NA,16297,0,1258871
MAR,Africa,2023-07-05,1275168,0,NA,NA,16297,0,1258871
MAR,Africa,2023-07-06,1275168,0,NA,NA,16297,0,1258871
MAR,Africa,2023-07-07,1275168,0,NA,NA,16297,0,1258871
MAR,Africa,2023-07-08,1275168,0,NA,NA,16297,0,1258871
MAR,Africa,2023-07-09,1275191,23,NA,NA,16297,0,1258894
MAR,Africa,2023-07-10,1275191,0,NA,NA,16297,0,1258894
MAR,Africa,2023-07-11,1275191,0,NA,NA,16297,0,1258894
MAR,Africa,2023-07-12,1275191,0,NA,NA,16297,0,1258894
MAR,Africa,2023-07-13,1275191,0,NA,NA,16297,0,1258894
MAR,Africa,2023-07-14,1275191,0,NA,NA,16297,0,1258894
MAR,Africa,2023-07-15,1275191,0,NA,NA,16297,0,1258894
MAR,Africa,2023-07-16,1275224,33,NA,NA,16297,0,1258927
MAR,Africa,2023-07-17,1275224,0,NA,NA,16297,0,1258927
MAR,Africa,2023-07-18,1275224,0,NA,NA,16297,0,1258927
MAR,Africa,2023-07-19,1275224,0,NA,NA,16297,0,1258927
MAR,Africa,2023-07-20,1275224,0,NA,NA,16297,0,1258927
MAR,Africa,2023-07-21,1275224,0,NA,NA,16297,0,1258927
MAR,Africa,2023-07-22,1275224,0,NA,NA,16297,0,1258927
MAR,Africa,2023-07-23,1275245,21,NA,NA,16297,0,1258948
MAR,Africa,2023-07-24,1275245,0,NA,NA,16297,0,1258948
MAR,Africa,2023-07-25,1275245,0,NA,NA,16297,0,1258948
MAR,Africa,2023-07-26,1275245,0,NA,NA,16297,0,1258948
MAR,Africa,2023-07-27,1275245,0,NA,NA,16297,0,1258948
MAR,Africa,2023-07-28,1275245,0,NA,NA,16297,0,1258948
MAR,Africa,2023-07-29,1275245,0,NA,NA,16297,0,1258948
MAR,Africa,2023-07-30,1275273,28,NA,NA,16297,0,1258976
MAR,Africa,2023-07-31,1275273,0,NA,NA,16297,0,1258976
MAR,Africa,2023-08-01,1275273,0,NA,NA,16297,0,1258976
MAR,Africa,2023-08-02,1275273,0,NA,NA,16297,0,1258976
MAR,Africa,2023-08-03,1275273,0,NA,NA,16297,0,1258976
MAR,Africa,2023-08-04,1275273,0,NA,NA,16297,0,1258976
MAR,Africa,2023-08-05,1275273,0,NA,NA,16297,0,1258976
MAR,Africa,2023-08-06,1275293,20,NA,NA,16297,0,1258996
MAR,Africa,2023-08-07,1275293,0,NA,NA,16297,0,1258996
MAR,Africa,2023-08-08,1275293,0,NA,NA,16297,0,1258996
MAR,Africa,2023-08-09,1275293,0,NA,NA,16297,0,1258996
MAR,Africa,2023-08-10,1275293,0,NA,NA,16297,0,1258996
MAR,Africa,2023-08-11,1275293,0,NA,NA,16297,0,1258996
MAR,Africa,2023-08-12,1275293,0,NA,NA,16297,0,1258996
MAR,Africa,2023-08-13,1275320,27,NA,NA,16297,0,1259023
MAR,Africa,2023-08-14,1275320,0,NA,NA,16297,0,1259023
MAR,Africa,2023-08-15,1275320,0,NA,NA,16297,0,1259023
MAR,Africa,2023-08-16,1275320,0,NA,NA,16297,0,1259023
MAR,Africa,2023-08-17,1275320,0,NA,NA,16297,0,1259023
MAR,Africa,2023-08-18,1275320,0,NA,NA,16297,0,1259023
MAR,Africa,2023-08-19,1275320,0,NA,NA,16297,0,1259023
MAR,Africa,2023-08-20,1275394,74,NA,NA,16297,0,1259097
MAR,Africa,2023-08-21,1275394,0,NA,NA,16297,0,1259097
MAR,Africa,2023-08-22,1275394,0,NA,NA,16297,0,1259097
MAR,Africa,2023-08-23,1275394,0,NA,NA,16297,0,1259097
MAR,Africa,2023-08-24,1275394,0,NA,NA,16297,0,1259097
MAR,Africa,2023-08-25,1275394,0,NA,NA,16297,0,1259097
MAR,Africa,2023-08-26,1275394,0,NA,NA,16297,0,1259097
MAR,Africa,2023-08-27,1275555,161,NA,NA,16297,0,1259258
MAR,Africa,2023-08-28,1275555,0,NA,NA,16297,0,1259258
MAR,Africa,2023-08-29,1275555,0,NA,NA,16297,0,1259258
MAR,Africa,2023-08-30,1275555,0,NA,NA,16297,0,1259258
MAR,Africa,2023-08-31,1275555,0,NA,NA,16297,0,1259258
MAR,Africa,2023-09-01,1275555,0,NA,NA,16297,0,1259258
MAR,Africa,2023-09-02,1275555,0,NA,NA,16297,0,1259258
MAR,Africa,2023-09-03,1275864,309,NA,NA,16297,0,1259567
MAR,Africa,2023-09-04,1275864,0,NA,NA,16297,0,1259567
MAR,Africa,2023-09-05,1275864,0,NA,NA,16297,0,1259567
MAR,Africa,2023-09-06,1275864,0,NA,NA,16297,0,1259567
MAR,Africa,2023-09-07,1275864,0,NA,NA,16297,0,1259567
MAR,Africa,2023-09-08,1275864,0,NA,NA,16297,0,1259567
MAR,Africa,2023-09-09,1275864,0,NA,NA,16297,0,1259567
MAR,Africa,2023-09-10,1276176,312,NA,NA,16297,0,1259879
MAR,Africa,2023-09-11,1276176,0,NA,NA,16297,0,1259879
MAR,Africa,2023-09-12,1276176,0,NA,NA,16297,0,1259879
MAR,Africa,2023-09-13,1276176,0,NA,NA,16297,0,1259879
MAR,Africa,2023-09-14,1276176,0,NA,NA,16297,0,1259879
MAR,Africa,2023-09-15,1276176,0,NA,NA,16297,0,1259879
MAR,Africa,2023-09-16,1276176,0,NA,NA,16297,0,1259879
MAR,Africa,2023-09-17,1276430,254,NA,NA,16297,0,1260133
MAR,Africa,2023-09-18,1276430,0,NA,NA,16297,0,1260133
MAR,Africa,2023-09-19,1276430,0,NA,NA,16297,0,1260133
MAR,Africa,2023-09-20,1276430,0,NA,NA,16297,0,1260133
MAR,Africa,2023-09-21,1276430,0,NA,NA,16297,0,1260133
MAR,Africa,2023-09-22,1276430,0,NA,NA,16297,0,1260133
MAR,Africa,2023-09-23,1276430,0,NA,NA,16297,0,1260133
MAR,Africa,2023-09-24,1276635,205,NA,NA,16297,0,1260338
MAR,Africa,2023-09-25,1276635,0,NA,NA,16297,0,1260338
MAR,Africa,2023-09-26,1276635,0,NA,NA,16297,0,1260338
MAR,Africa,2023-09-27,1276635,0,NA,NA,16297,0,1260338
MAR,Africa,2023-09-28,1276635,0,NA,NA,16297,0,1260338
MAR,Africa,2023-09-29,1276635,0,NA,NA,16297,0,1260338
MAR,Africa,2023-09-30,1276635,0,NA,NA,16297,0,1260338
MAR,Africa,2023-10-01,1276812,177,NA,NA,16297,0,1260515
MAR,Africa,2023-10-02,1276812,0,NA,NA,16297,0,1260515
MAR,Africa,2023-10-03,1276812,0,NA,NA,16297,0,1260515
MAR,Africa,2023-10-04,1276812,0,NA,NA,16297,0,1260515
MAR,Africa,2023-10-05,1276812,0,NA,NA,16297,0,1260515
MAR,Africa,2023-10-06,1276812,0,NA,NA,16297,0,1260515
MAR,Africa,2023-10-07,1276812,0,NA,NA,16297,0,1260515
MAR,Africa,2023-10-08,1276950,138,NA,NA,16297,0,1260653
MAR,Africa,2023-10-09,1276950,0,NA,NA,16297,0,1260653
MAR,Africa,2023-10-10,1276950,0,NA,NA,16297,0,1260653
MAR,Africa,2023-10-11,1276950,0,NA,NA,16297,0,1260653
MAR,Africa,2023-10-12,1276950,0,NA,NA,16297,0,1260653
MAR,Africa,2023-10-13,1276950,0,NA,NA,16297,0,1260653
MAR,Africa,2023-10-14,1276950,0,NA,NA,16297,0,1260653
MAR,Africa,2023-10-15,1277082,132,NA,NA,16297,0,1260785
MAR,Africa,2023-10-16,1277082,0,NA,NA,16297,0,1260785
MAR,Africa,2023-10-17,1277082,0,NA,NA,16297,0,1260785
MAR,Africa,2023-10-18,1277082,0,NA,NA,16297,0,1260785
MAR,Africa,2023-10-19,1277082,0,NA,NA,16297,0,1260785
MAR,Africa,2023-10-20,1277082,0,NA,NA,16297,0,1260785
MAR,Africa,2023-10-21,1277082,0,NA,NA,16297,0,1260785
MAR,Africa,2023-10-22,1277218,136,NA,NA,16297,0,1260921
MAR,Africa,2023-10-23,1277218,0,NA,NA,16297,0,1260921
MAR,Africa,2023-10-24,1277218,0,NA,NA,16297,0,1260921
MAR,Africa,2023-10-25,1277218,0,NA,NA,16297,0,1260921
MAR,Africa,2023-10-26,1277218,0,NA,NA,16297,0,1260921
MAR,Africa,2023-10-27,1277218,0,NA,NA,16297,0,1260921
MAR,Africa,2023-10-28,1277218,0,NA,NA,16297,0,1260921
MAR,Africa,2023-10-29,1277342,124,NA,NA,16297,0,1261045
MAR,Africa,2023-10-30,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-10-31,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-01,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-02,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-03,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-04,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-05,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-06,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-07,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-08,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-09,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-10,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-11,1277342,0,NA,NA,16297,0,1261045
MAR,Africa,2023-11-12,1277538,196,NA,NA,16297,0,1261241
MAR,Africa,2023-11-13,1277538,0,NA,NA,16297,0,1261241
MAR,Africa,2023-11-14,1277538,0,NA,NA,16297,0,1261241
MAR,Africa,2023-11-15,1277538,0,NA,NA,16297,0,1261241
MAR,Africa,2023-11-16,1277538,0,NA,NA,16297,0,1261241
MAR,Africa,2023-11-17,1277538,0,NA,NA,16297,0,1261241
MAR,Africa,2023-11-18,1277538,0,NA,NA,16297,0,1261241
MAR,Africa,2023-11-19,1277642,104,NA,NA,16297,0,1261345
MAR,Africa,2023-11-20,1277642,0,NA,NA,16297,0,1261345
MAR,Africa,2023-11-21,1277642,0,NA,NA,16297,0,1261345
MAR,Africa,2023-11-22,1277642,0,NA,NA,16297,0,1261345
MAR,Africa,2023-11-23,1277642,0,NA,NA,16297,0,1261345
MAR,Africa,2023-11-24,1277642,0,NA,NA,16297,0,1261345
MAR,Africa,2023-11-25,1277642,0,NA,NA,16297,0,1261345
MAR,Africa,2023-11-26,1277746,104,NA,NA,16297,0,1261449
MAR,Africa,2023-11-27,1277746,0,NA,NA,16297,0,1261449
MAR,Africa,2023-11-28,1277746,0,NA,NA,16297,0,1261449
MAR,Africa,2023-11-29,1277746,0,NA,NA,16297,0,1261449
MAR,Africa,2023-11-30,1277746,0,NA,NA,16297,0,1261449
MAR,Africa,2023-12-01,1277746,0,NA,NA,16297,0,1261449
MAR,Africa,2023-12-02,1277746,0,NA,NA,16297,0,1261449
MAR,Africa,2023-12-03,1277862,116,NA,NA,16298,1,1261564
MAR,Africa,2023-12-04,1277862,0,NA,NA,16298,0,1261564
MAR,Africa,2023-12-05,1277862,0,NA,NA,16298,0,1261564
MAR,Africa,2023-12-06,1277862,0,NA,NA,16298,0,1261564
MAR,Africa,2023-12-07,1277862,0,NA,NA,16298,0,1261564
MAR,Africa,2023-12-08,1277862,0,NA,NA,16298,0,1261564
MAR,Africa,2023-12-09,1277862,0,NA,NA,16298,0,1261564
MAR,Africa,2023-12-10,1277956,94,NA,NA,16298,0,1261658
MAR,Africa,2023-12-11,1277956,0,NA,NA,16298,0,1261658
MAR,Africa,2023-12-12,1277956,0,NA,NA,16298,0,1261658
MAR,Africa,2023-12-13,1277956,0,NA,NA,16298,0,1261658
MAR,Africa,2023-12-14,1277956,0,NA,NA,16298,0,1261658
MAR,Africa,2023-12-15,1277956,0,NA,NA,16298,0,1261658
MAR,Africa,2023-12-16,1277956,0,NA,NA,16298,0,1261658
MAR,Africa,2023-12-17,1278055,99,NA,NA,16298,0,1261757
MAR,Africa,2023-12-18,1278055,0,NA,NA,16298,0,1261757
MAR,Africa,2023-12-19,1278055,0,NA,NA,16298,0,1261757
MAR,Africa,2023-12-20,1278055,0,NA,NA,16298,0,1261757
MAR,Africa,2023-12-21,1278055,0,NA,NA,16298,0,1261757
MAR,Africa,2023-12-22,1278055,0,NA,NA,16298,0,1261757
MAR,Africa,2023-12-23,1278055,0,NA,NA,16298,0,1261757
MAR,Africa,2023-12-24,1278164,109,NA,NA,16298,0,1261866
MAR,Africa,2023-12-25,1278164,0,NA,NA,16298,0,1261866
MAR,Africa,2023-12-26,1278164,0,NA,NA,16298,0,1261866
MAR,Africa,2023-12-27,1278164,0,NA,NA,16298,0,1261866
MAR,Africa,2023-12-28,1278164,0,NA,NA,16298,0,1261866
MAR,Africa,2023-12-29,1278164,0,NA,NA,16298,0,1261866
MAR,Africa,2023-12-30,1278164,0,NA,NA,16298,0,1261866
MAR,Africa,2023-12-31,1278269,105,NA,NA,16300,2,1261969
MAR,Africa,2024-01-01,1278269,0,NA,NA,16300,0,1261969
MAR,Africa,2024-01-02,1278269,0,NA,NA,16300,0,1261969
MAR,Africa,2024-01-03,1278269,0,NA,NA,16300,0,1261969
MAR,Africa,2024-01-04,1278269,0,NA,NA,16300,0,1261969
MAR,Africa,2024-01-05,1278269,0,NA,NA,16300,0,1261969
MAR,Africa,2024-01-06,1278269,0,NA,NA,16300,0,1261969
MAR,Africa,2024-01-07,1278399,130,NA,NA,16300,0,1262099
MAR,Africa,2024-01-08,1278399,0,NA,NA,16300,0,1262099
MAR,Africa,2024-01-09,1278399,0,NA,NA,16300,0,1262099
MAR,Africa,2024-01-10,1278399,0,NA,NA,16300,0,1262099
MAR,Africa,2024-01-11,1278399,0,NA,NA,16300,0,1262099
MAR,Africa,2024-01-12,1278399,0,NA,NA,16300,0,1262099
MAR,Africa,2024-01-13,1278399,0,NA,NA,16300,0,1262099
MAR,Africa,2024-01-14,1278512,113,NA,NA,16301,1,1262211
MAR,Africa,2024-01-15,1278512,0,NA,NA,16301,0,1262211
MAR,Africa,2024-01-16,1278512,0,NA,NA,16301,0,1262211
MAR,Africa,2024-01-17,1278512,0,NA,NA,16301,0,1262211
MAR,Africa,2024-01-18,1278512,0,NA,NA,16301,0,1262211
MAR,Africa,2024-01-19,1278512,0,NA,NA,16301,0,1262211
MAR,Africa,2024-01-20,1278512,0,NA,NA,16301,0,1262211
MAR,Africa,2024-01-21,1278666,154,NA,NA,16301,0,1262365
MAR,Africa,2024-01-22,1278666,0,NA,NA,16301,0,1262365
MAR,Africa,2024-01-23,1278666,0,NA,NA,16301,0,1262365
MAR,Africa,2024-01-24,1278666,0,NA,NA,16301,0,1262365
MAR,Africa,2024-01-25,1278666,0,NA,NA,16301,0,1262365
MAR,Africa,2024-01-26,1278666,0,NA,NA,16301,0,1262365
MAR,Africa,2024-01-27,1278666,0,NA,NA,16301,0,1262365
MAR,Africa,2024-01-28,1278752,86,NA,NA,16301,0,1262451
MAR,Africa,2024-01-29,1278752,0,NA,NA,16301,0,1262451
MAR,Africa,2024-01-30,1278752,0,NA,NA,16301,0,1262451
MAR,Africa,2024-01-31,1278752,0,NA,NA,16301,0,1262451
MAR,Africa,2024-02-01,1278752,0,NA,NA,16301,0,1262451
MAR,Africa,2024-02-02,1278752,0,NA,NA,16301,0,1262451
MAR,Africa,2024-02-03,1278752,0,NA,NA,16301,0,1262451
MAR,Africa,2024-02-04,1278844,92,NA,NA,16301,0,1262543
